product_id,product_name,rank,intent_id,intent_name,score,evidence,reason,ontology_version,labeling_run_id,model,created_at
P093,Shipping Tape (Clear),3,IN_TC_01,Travel Essentials & Efficiency,0.8,box sealing,This tape is crucial for securely packing items when preparing for travel or moving.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P093,Shipping Tape (Clear),4,IN_HMS_01,Home Repairs & DIY,0.6,strong adhesive,The strong adhesive makes this tape suitable for various minor household repairs and DIY projects.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P093,Shipping Tape (Clear),5,IN_GSO_01,Thoughtful & Personalized Gifts,0.5,box sealing,Shipping tape can be used for securely packaging gifts or gift boxes.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P094,Utility Scissors,1,IN_HMS_01,Home Repairs & DIY,0.95,utility scissors,Utility scissors are a fundamental tool for various household repairs and DIY tasks.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P094,Utility Scissors,2,IN_OSS_01,Office & School Supplies,0.9,"utility scissors, for cardboard/plastic",These scissors are essential for cutting materials commonly found in office and school settings.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P094,Utility Scissors,3,IN_ACH_01,Creative Pursuits & Supplies,0.85,"utility scissors, for cardboard/plastic",Utility scissors are a basic tool for cutting materials used in various crafts and creative projects.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P094,Utility Scissors,4,IN_THI_01,General Tools & Hardware,0.8,utility scissors,Utility scissors are a versatile general-purpose tool for a wide range of tasks.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P094,Utility Scissors,5,IN_HOS_01,Efficient Home Organization,0.6,utility scissors,Scissors are useful for opening packages and cutting items to aid in home organization.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P095,String (Cotton),1,IN_HMS_01,Home Repairs & DIY,0.9,utility twine,"Cotton string is a versatile utility item used for tying, securing, and minor repairs in DIY projects.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P095,String (Cotton),2,IN_HOS_01,Efficient Home Organization,0.85,utility twine,"String is highly useful for bundling items and securing things, contributing to efficient home organization.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P095,String (Cotton),3,IN_ACH_01,Creative Pursuits & Supplies,0.8,"string (cotton), utility twine","Cotton string is a common material used in various crafts, hobbies, and artistic expressions.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P095,String (Cotton),4,IN_GOL_01,Garden Care & Cultivation,0.75,utility twine,String is frequently used in gardening for tasks such as tying plants or marking garden beds.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P095,String (Cotton),5,IN_KDE_01,Cooking & Food Preparation,0.7,"string (cotton), utility twine",Cotton string can be used in the kitchen for trussing meat or tying herb bundles during food preparation.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P096,Light Bulbs (60W LED),1,IN_HASD_01,Smart Home & Appliance Upgrades,0.9,"light bulbs (60w led), energy-efficient bulbs","LED light bulbs are a modern, energy-efficient upgrade that improves home functionality and comfort.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P096,Light Bulbs (60W LED),2,IN_HDA_01,Enhancing Home Aesthetics,0.85,warm white,The 'warm white' characteristic of these bulbs helps to create a specific atmosphere and beautify living spaces.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P096,Light Bulbs (60W LED),3,IN_SEL_01,Eco-Conscious Products & Practices,0.8,energy-efficient bulbs,These energy-efficient LED bulbs align with the desire for environmentally friendly products and sustainable living.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P096,Light Bulbs (60W LED),4,IN_HMS_01,Home Repairs & DIY,0.7,light bulbs,Replacing light bulbs is a common and essential task for home maintenance and minor repairs.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P096,Light Bulbs (60W LED),5,IN_CET_01,Electronic Devices & Gadgets,0.6,light bulbs (60w led),LED light bulbs are electronic devices that provide illumination.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P097,Dish Scrub Sponge (3pk),1,IN_CHE_01,Home Cleaning & Maintenance,1.0,dish scrub sponge,This product is explicitly for cleaning dishes and general heavy cleaning tasks in the home.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P097,Dish Scrub Sponge (3pk),2,IN_KDE_01,Cooking & Food Preparation,0.7,dish scrub sponge,Cleaning dishes is an essential part of kitchen maintenance after food preparation.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P097,Dish Scrub Sponge (3pk),3,IN_THI_01,General Tools & Hardware,0.4,scouring pads,Scouring pads are general tools used for various cleaning and abrasive tasks.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P097,Dish Scrub Sponge (3pk),4,IN_HOS_01,Efficient Home Organization,0.3,heavy cleaning,Regular cleaning with sponges helps maintain an organized and functional home environment.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P098,Steel Wool (Fine),1,IN_CHE_01,Home Cleaning & Maintenance,1.0,polishing and cleaning,Steel wool is a common abrasive for cleaning and maintaining household items.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P098,Steel Wool (Fine),2,IN_HMS_01,Home Repairs & DIY,0.9,polishing and cleaning,"Steel wool is frequently used in DIY projects for surface preparation, polishing, and light abrasion.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P098,Steel Wool (Fine),3,IN_THI_01,General Tools & Hardware,0.8,steel wool,Steel wool pads are considered general tools for various abrasive and cleaning tasks.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P098,Steel Wool (Fine),4,IN_HOS_01,Efficient Home Organization,0.4,polishing and cleaning,Maintaining items through polishing and cleaning contributes to an organized and well-kept home.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P098,Steel Wool (Fine),5,IN_KDE_01,Cooking & Food Preparation,0.3,cleaning,Steel wool can be used for heavy-duty cleaning of cookware and kitchen utensils.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P099,Laundry Mesh Bag,1,IN_CHE_01,Home Cleaning & Maintenance,1.0,laundry mesh bag,This product is specifically designed to aid in the cleaning and maintenance of clothing.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P099,Laundry Mesh Bag,2,IN_FA_01,Apparel & Clothing,0.8,delicate clothing items,"The bag is used to protect and care for clothing, directly relating to apparel maintenance.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P099,Laundry Mesh Bag,3,IN_HOS_01,Efficient Home Organization,0.7,laundry mesh bag,Using a laundry bag helps organize laundry and protect specific items during the washing process.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P099,Laundry Mesh Bag,4,IN_PCH_01,Daily Hygiene & Grooming,0.3,washing delicate clothing,Clean clothing is essential for daily hygiene and grooming routines.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P100,lint Roller,1,IN_CHE_01,Home Cleaning & Maintenance,1.0,lint roller,A lint roller is a primary tool for maintaining the cleanliness and appearance of fabrics and clothing.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P100,lint Roller,2,IN_FA_01,Apparel & Clothing,0.9,removing hair from fabric,This product is specifically used to maintain the appearance of clothing and other fabric items.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P100,lint Roller,3,IN_PCH_01,Daily Hygiene & Grooming,0.8,removing hair from fabric,"A neat appearance, achieved by removing lint and hair from clothing, is part of daily grooming.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P100,lint Roller,4,IN_HOS_01,Efficient Home Organization,0.6,removing hair from fabric,Keeping fabrics clean and tidy contributes to an organized and well-maintained home environment.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P100,lint Roller,5,IN_TC_01,Travel Essentials & Efficiency,0.5,lint roller,Lint rollers are common travel essentials for maintaining a neat appearance on the go.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P101,Matches (Strike Box),1,IN_HMS_02,Home Safety & Security,0.9,safety matchboxes,"Matches, especially safety ones, relate to managing fire risks in the home.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P101,Matches (Strike Box),2,IN_KDE_01,Cooking & Food Preparation,0.8,matches,Matches are commonly used to ignite stoves or grills for cooking.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P101,Matches (Strike Box),3,IN_ORS_01,Outdoor Gear & Activities,0.7,matches,Matches are essential for lighting campfires during outdoor activities.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P101,Matches (Strike Box),4,IN_GOL_02,Outdoor Space Enhancement,0.6,matches,Matches can be used to light outdoor fire pits or candles for ambiance.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P101,Matches (Strike Box),5,IN_PEP_01,Event Hosting & Supplies,0.5,matches,Matches are used for lighting candles or other decorative elements for events.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P102,Dust Pan & Brush Set,1,IN_CHE_01,Home Cleaning & Maintenance,1.0,dust pan & brush set | small mess cleanup,This product is explicitly for cleaning and maintaining tidiness.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P102,Dust Pan & Brush Set,2,IN_HOS_01,Efficient Home Organization,0.8,small mess cleanup,Efficiently cleaning up contributes to an organized and tidy home.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P102,Dust Pan & Brush Set,3,IN_HDA_01,Enhancing Home Aesthetics,0.7,cleanup,A clean home environment directly enhances its aesthetic appeal.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P102,Dust Pan & Brush Set,4,IN_OSS_01,Office & School Supplies,0.5,handheld plastic duo for small mess cleanup,Useful for maintaining cleanliness in office or school environments.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P102,Dust Pan & Brush Set,5,IN_THI_01,General Tools & Hardware,0.4,brush set,"A basic, general-purpose tool for household tasks.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P103,Drain Clog Remover,1,IN_HMS_01,Home Repairs & DIY,1.0,drain clog remover | dissolving hair and grease,This product is used to fix a common household plumbing issue.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P103,Drain Clog Remover,2,IN_CHE_01,Home Cleaning & Maintenance,0.9,drain clog remover,It maintains the functionality and hygiene of home plumbing systems.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P103,Drain Clog Remover,3,IN_HMS_02,Home Safety & Security,0.7,drain clog remover,"Preventing clogs can prevent water damage or unsanitary conditions, contributing to home safety.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P103,Drain Clog Remover,4,IN_THI_01,General Tools & Hardware,0.5,chemical liquid for dissolving hair and grease,A specialized chemical tool for a specific household problem.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P103,Drain Clog Remover,5,IN_HOS_01,Efficient Home Organization,0.4,drain clog remover,Maintaining functional plumbing is essential for an efficiently running home.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P104,Toilet Plunger,1,IN_HMS_01,Home Repairs & DIY,1.0,toilet plunger,This tool is specifically designed to fix a common household plumbing issue.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P104,Toilet Plunger,2,IN_CHE_01,Home Cleaning & Maintenance,0.9,toilet plunger,It helps maintain the functionality and hygiene of the toilet.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P104,Toilet Plunger,3,IN_HMS_02,Home Safety & Security,0.7,toilet plunger,"Addressing toilet clogs prevents potential overflows and unsanitary conditions, contributing to home safety.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P104,Toilet Plunger,4,IN_THI_01,General Tools & Hardware,0.6,heavy-duty rubber cup with wooden handle,"It's a basic, specialized tool for household maintenance.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P104,Toilet Plunger,5,IN_HOS_01,Efficient Home Organization,0.5,toilet plunger,A functional toilet is essential for an efficiently running and organized home.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P105,Aluminum Foil (50ft),1,IN_KDE_01,Cooking & Food Preparation,1.0,cooking,Aluminum foil is a common tool used in various cooking processes.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P105,Aluminum Foil (50ft),2,IN_HOS_01,Efficient Home Organization,0.9,food storage,"It is widely used for storing food, contributing to kitchen organization.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P105,Aluminum Foil (50ft),3,IN_KDE_02,Dining & Serveware,0.6,food storage,Aluminum foil can be used to store leftovers from dining or for food presentation.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P105,Aluminum Foil (50ft),4,IN_CHE_01,Home Cleaning & Maintenance,0.5,standard gauge wrap,"It can be used to line pans, making cleanup easier after cooking.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P105,Aluminum Foil (50ft),5,IN_CHE_02,Eco-Friendly Household Solutions,0.4,standard gauge wrap,"Aluminum foil is recyclable, aligning with eco-friendly waste management practices.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P106,Baking Soda (1lb),1,IN_KDE_01,Cooking & Food Preparation,1.0,baking,Baking soda is a primary ingredient in many baking recipes.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P106,Baking Soda (1lb),2,IN_CHE_01,Home Cleaning & Maintenance,1.0,cleaning,It is a versatile and effective agent for various household cleaning tasks.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P106,Baking Soda (1lb),3,IN_CHE_02,Eco-Friendly Household Solutions,0.9,pure sodium bicarbonate for baking and cleaning,"As a natural product, it offers an environmentally friendly alternative for cleaning and cooking.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P106,Baking Soda (1lb),4,IN_HOS_01,Efficient Home Organization,0.6,cleaning,Using baking soda for cleaning contributes to maintaining a tidy and organized home.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P106,Baking Soda (1lb),5,IN_PCH_01,Daily Hygiene & Grooming,0.5,pure sodium bicarbonate,"Baking soda can be used for personal hygiene, such as deodorizing or teeth cleaning.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P107,Clothes Pins (50pk),1,IN_CHE_01,Home Cleaning & Maintenance,1.0,clothes pins,"Clothes pins are essential for drying laundry, a core home maintenance activity.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P107,Clothes Pins (50pk),2,IN_HOS_01,Efficient Home Organization,0.8,clothes pins,They help organize laundry for drying and can be used for securing other items.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
